id,date,amount,card,id_merchant,time
2762,5/6/2018 1:55,19.12,4.26369E+15,119,5/6/2018 1:55
2369,5/6/2018 4:38,1.1,3.72415E+14,104,5/6/2018 4:38
80,5/6/2018 6:43,10.78,3.0143E+13,12,5/6/2018 6:43
1612,5/6/2018 9:56,10.3,5.36178E+15,17,5/6/2018 9:56
3486,5/6/2018 10:34,1.5,4.15984E+18,74,5/6/2018 10:34
1475,5/6/2018 10:59,11.42,4.83448E+15,43,5/6/2018 10:59
1837,5/6/2018 11:59,10.72,5.36178E+15,33,5/6/2018 11:59
1500,5/6/2018 14:01,10.91,6.75911E+11,79,5/6/2018 14:01
1548,5/6/2018 14:21,11.02,4.16531E+18,104,5/6/2018 14:21
2284,5/6/2018 17:28,1.83,3.51711E+15,70,5/6/2018 17:28
2501,5/6/2018 18:56,15.43,3.51695E+15,105,5/6/2018 18:56
134,5/7/2018 1:17,5.07,4.15984E+18,81,5/7/2018 1:17
618,5/7/2018 3:36,1.13,4.15072E+15,7,5/7/2018 3:36
3493,5/7/2018 4:51,1.99,4.53999E+15,100,5/7/2018 4:51
1262,5/7/2018 12:45,10.66,4.26849E+15,84,5/7/2018 12:45
544,5/7/2018 17:02,3.5,4.26849E+15,143,5/7/2018 17:02
254,5/7/2018 18:53,9.23,3.51695E+15,119,5/7/2018 18:53
2312,5/7/2018 20:38,1.66,5.13584E+15,29,5/7/2018 20:38
2586,5/7/2018 21:23,17,4.02791E+15,2,5/7/2018 21:23
3219,5/8/2018 0:22,15.72,4.26369E+15,66,5/8/2018 0:22
175,5/8/2018 3:15,10.16,4.26369E+15,129,5/8/2018 3:15
1770,5/8/2018 6:25,11.46,5.0188E+11,108,5/8/2018 6:25
3064,5/8/2018 13:21,1901,3.0143E+13,108,5/8/2018 13:21
3149,5/8/2018 15:05,16.55,4.64401E+18,124,5/8/2018 15:05
3311,5/8/2018 18:24,17.68,5.29719E+15,82,5/8/2018 18:24
3327,5/8/2018 18:52,1.95,3.51695E+15,87,5/8/2018 18:52
1900,5/8/2018 23:52,10.52,5.01809E+11,118,5/8/2018 23:52
146,5/9/2018 1:22,6.41,4.96292E+18,120,5/9/2018 1:22
3191,5/9/2018 6:19,17.7,4.96292E+18,100,5/9/2018 6:19
990,5/9/2018 9:34,10.48,3.56195E+15,68,5/9/2018 9:34
64,5/9/2018 12:11,7.87,3.76028E+14,120,5/9/2018 12:11
1621,5/9/2018 13:24,10.79,5.36178E+15,150,5/9/2018 13:24
411,5/9/2018 14:14,4.6,1.80099E+14,7,5/9/2018 14:14
40,5/9/2018 15:20,4.09,1.80099E+14,1,5/9/2018 15:20
1878,5/9/2018 17:46,10.95,3.51711E+15,25,5/9/2018 17:46
2154,5/9/2018 20:17,3,2.13194E+14,14,5/9/2018 20:17
1060,5/9/2018 22:27,11.13,5.29719E+15,73,5/9/2018 22:27
3275,5/9/2018 23:54,16.09,1.80099E+14,81,5/9/2018 23:54
259,5/9/2018 23:57,7.6,5.17595E+15,67,5/9/2018 23:57
831,5/10/2018 0:19,3.42,6.75911E+11,47,5/10/2018 0:19
792,5/10/2018 5:22,1.93,4.64401E+18,69,5/10/2018 5:22
791,5/10/2018 8:27,2.4,4.16531E+18,72,5/10/2018 8:27
1256,5/10/2018 21:52,12.03,5.01809E+11,106,5/10/2018 21:52
2074,5/10/2018 22:07,3.99,1.80099E+14,8,5/10/2018 22:07
1925,5/10/2018 22:11,11.07,3.0182E+13,77,5/10/2018 22:11
3315,5/11/2018 2:40,15.43,5.0188E+11,108,5/11/2018 2:40
1305,5/11/2018 3:05,11.1,3.00783E+13,43,5/11/2018 3:05
1097,5/11/2018 6:10,10.61,4.83448E+15,14,5/11/2018 6:10
2311,5/11/2018 6:13,1.81,3.4412E+14,60,5/11/2018 6:13
2765,5/11/2018 12:43,20.56,4.58696E+18,90,5/11/2018 12:43
2125,5/11/2018 16:02,2.43,4.18816E+15,110,5/11/2018 16:02
2641,5/11/2018 16:43,13.31,4.71177E+15,125,5/11/2018 16:43
1647,5/11/2018 21:10,11.24,5.84227E+11,57,5/11/2018 21:10
2666,5/11/2018 23:17,16.7,4.498E+12,113,5/11/2018 23:17
1151,5/12/2018 0:26,12.39,6.01199E+15,13,5/12/2018 0:26
3388,5/12/2018 8:42,2.24,3.51695E+15,4,5/12/2018 8:42
1812,5/12/2018 10:05,10.45,3.0182E+13,81,5/12/2018 10:05
2353,5/12/2018 12:03,2.13,5.13584E+15,74,5/12/2018 12:03
182,5/12/2018 14:24,5.16,4.02791E+15,113,5/12/2018 14:24
3192,5/12/2018 14:28,18.9,4.86676E+18,104,5/12/2018 14:28
324,5/12/2018 15:19,7.64,4.27647E+12,134,5/12/2018 15:19
3464,5/12/2018 16:10,1.56,5.84227E+11,56,5/12/2018 16:10
775,5/12/2018 18:51,3.9,3.53565E+15,105,5/12/2018 18:51
2371,5/12/2018 19:16,4.1,4.72378E+18,54,5/12/2018 19:16
834,5/12/2018 19:53,3.31,4.86676E+18,93,5/12/2018 19:53
2605,5/12/2018 20:04,19.07,5.36178E+15,51,5/12/2018 20:04
412,5/12/2018 23:15,6.87,4.16531E+18,56,5/12/2018 23:15
1845,5/13/2018 6:16,10.04,4.76105E+18,138,5/13/2018 6:16
1377,5/13/2018 6:31,1046,4.31965E+12,48,5/13/2018 6:31
385,5/13/2018 14:03,7.5,3.00633E+13,97,5/13/2018 14:03
376,5/13/2018 14:38,7.41,3.51711E+15,149,5/13/2018 14:38
462,5/13/2018 18:13,5.21,4.16531E+18,58,5/13/2018 18:13
1240,5/13/2018 19:54,10.28,5.29719E+15,18,5/13/2018 19:54
3232,5/14/2018 3:38,17.4,6.01199E+15,60,5/14/2018 3:38
2110,5/14/2018 6:57,4.66,3.51695E+15,103,5/14/2018 6:57
2606,5/14/2018 6:59,15.78,3.0182E+13,58,5/14/2018 6:59
3378,5/14/2018 7:06,1.46,5.0188E+11,114,5/14/2018 7:06
109,5/14/2018 8:19,6.06,3.5822E+15,108,5/14/2018 8:19
3369,5/14/2018 13:12,2.22,5.13584E+15,29,5/14/2018 13:12
2962,5/14/2018 17:10,17.36,4.18816E+15,1,5/14/2018 17:10
1089,5/14/2018 18:41,10.29,5.01809E+11,109,5/14/2018 18:41
3304,5/14/2018 19:11,15.7,3.56107E+15,81,5/14/2018 19:11
1196,5/14/2018 19:56,10.69,4.7432E+18,99,5/14/2018 19:56
2813,5/14/2018 20:33,17.88,3.53565E+15,107,5/14/2018 20:33
634,5/14/2018 23:34,1.99,4.498E+12,25,5/14/2018 23:34
2061,5/15/2018 0:21,3.34,5.13584E+15,30,5/15/2018 0:21
1468,5/15/2018 0:30,10.23,4.53999E+15,123,5/15/2018 0:30
36,5/15/2018 1:30,2.5,4.2791E+18,104,5/15/2018 1:30
2093,5/15/2018 1:45,2.2,6.50024E+15,7,5/15/2018 1:45
257,5/15/2018 3:13,5.65,4.71177E+15,61,5/15/2018 3:13
2406,5/15/2018 7:25,4.96,2.13194E+14,80,5/15/2018 7:25
3211,5/15/2018 12:29,15.38,6.50024E+15,113,5/15/2018 12:29
697,5/15/2018 12:53,1.35,4.27647E+12,76,5/15/2018 12:53
1583,5/15/2018 16:58,10.1,4.58696E+18,34,5/15/2018 16:58
2848,5/15/2018 18:10,17.42,4.72378E+18,73,5/15/2018 18:10
1859,5/15/2018 20:11,10.94,3.58135E+15,87,5/15/2018 20:11
904,5/15/2018 23:59,10.08,5.01809E+11,72,5/15/2018 23:59
1653,5/16/2018 1:25,11.24,3.53565E+15,35,5/16/2018 1:25
1392,5/16/2018 1:31,11.96,1.80099E+14,76,5/16/2018 1:31
2207,5/16/2018 2:22,4.85,4.71177E+15,73,5/16/2018 2:22
1075,5/16/2018 6:27,11.61,4.64401E+18,68,5/16/2018 6:27
439,5/16/2018 8:50,5.55,3.00783E+13,36,5/16/2018 8:50
3164,5/16/2018 10:59,17.97,4.74104E+12,114,5/16/2018 10:59
2160,5/16/2018 14:11,4.26,4.27647E+12,88,5/16/2018 14:11
971,5/16/2018 15:26,10.12,4.02791E+15,150,5/16/2018 15:26
1099,5/16/2018 23:51,10.72,4.83448E+15,64,5/16/2018 23:51
3170,5/17/2018 1:12,15.91,4.02791E+15,32,5/17/2018 1:12
2773,5/17/2018 2:10,16.21,5.5706E+15,121,5/17/2018 2:10
673,5/17/2018 7:39,2.43,6.01199E+15,29,5/17/2018 7:39
2055,5/17/2018 10:39,2.18,4.83448E+15,120,5/17/2018 10:39
3422,5/17/2018 11:48,2.34,4.15984E+18,59,5/17/2018 11:48
3301,5/17/2018 12:47,15.95,4.96292E+18,77,5/17/2018 12:47
3174,5/17/2018 21:32,12.15,4.31965E+12,110,5/17/2018 21:32
2437,5/17/2018 21:52,4.64,4.498E+12,42,5/17/2018 21:52
1180,5/18/2018 2:10,11.94,5.36178E+15,83,5/18/2018 2:10
1681,5/18/2018 6:43,11.07,6.01199E+15,150,5/18/2018 6:43
1948,5/18/2018 7:21,2.24,3.53565E+15,105,5/18/2018 7:21
1241,5/18/2018 11:03,10.38,3.76028E+14,46,5/18/2018 11:03
2974,5/18/2018 13:51,18.56,4.74104E+12,31,5/18/2018 13:51
21,5/18/2018 17:35,5.32,4.18816E+15,43,5/18/2018 17:35
2078,5/18/2018 20:03,2.39,4.15072E+15,36,5/18/2018 20:03
1906,5/18/2018 20:07,10.43,5.03843E+11,65,5/18/2018 20:07
2601,5/18/2018 20:36,20.07,3.00783E+13,106,5/18/2018 20:36
2485,5/18/2018 23:47,18.7,4.76105E+18,130,5/18/2018 23:47
704,5/19/2018 6:26,2.53,1.80099E+14,25,5/19/2018 6:26
3417,5/19/2018 7:14,3.22,4.498E+12,2,5/19/2018 7:14
3342,5/19/2018 9:12,2.27,4.31965E+12,17,5/19/2018 9:12
3482,5/19/2018 13:41,1.27,3.51695E+15,138,5/19/2018 13:41
3377,5/19/2018 19:33,160,3.51695E+15,24,5/19/2018 19:33
3294,5/20/2018 2:29,15.92,4.58696E+18,69,5/20/2018 2:29
158,5/20/2018 2:36,7.05,1.80099E+14,40,5/20/2018 2:36
2063,5/20/2018 3:26,1.42,3.51695E+15,54,5/20/2018 3:26
2996,5/20/2018 7:05,15.37,3.0143E+13,120,5/20/2018 7:05
2805,5/20/2018 8:36,17.48,4.15984E+18,47,5/20/2018 8:36
684,5/20/2018 9:22,1.29,5.84227E+11,8,5/20/2018 9:22
2221,5/20/2018 9:33,1.9,5.13584E+15,118,5/20/2018 9:33
1756,5/20/2018 14:03,10.38,4.64401E+18,103,5/20/2018 14:03
106,5/20/2018 22:49,6.37,4.72378E+18,9,5/20/2018 22:49
1793,5/20/2018 23:41,10.89,4.7432E+18,60,5/20/2018 23:41
82,5/21/2018 0:08,6.5,3.0182E+13,39,5/21/2018 0:08
1506,5/21/2018 2:47,11.24,4.15072E+15,78,5/21/2018 2:47
153,5/21/2018 9:19,4.57,3.51711E+15,12,5/21/2018 9:19
3355,5/21/2018 9:36,1.53,4.72378E+18,91,5/21/2018 9:36
1007,5/21/2018 15:31,10.35,4.26369E+15,32,5/21/2018 15:31
1104,5/21/2018 17:01,12.35,5.01809E+11,113,5/21/2018 17:01
1455,5/21/2018 17:36,11.05,4.58696E+18,60,5/21/2018 17:36
252,5/21/2018 20:28,6.24,3.76028E+14,122,5/21/2018 20:28
2191,5/21/2018 21:01,4,4.15072E+15,32,5/21/2018 21:01
2611,5/21/2018 23:34,19.1,4.16531E+18,125,5/21/2018 23:34
3092,5/22/2018 2:33,14.89,3.53565E+15,33,5/22/2018 2:33
90,5/22/2018 2:59,4.01,4.15072E+15,116,5/22/2018 2:59
1894,5/22/2018 3:17,10.45,3.58135E+15,77,5/22/2018 3:17
1588,5/22/2018 7:44,10.93,5.29719E+15,63,5/22/2018 7:44
732,5/22/2018 8:44,3.24,4.16531E+18,24,5/22/2018 8:44
1053,5/22/2018 8:49,10.24,4.02791E+15,51,5/22/2018 8:49
2729,5/22/2018 10:23,16.85,4.27647E+12,116,5/22/2018 10:23
3341,5/22/2018 12:15,1.18,4.96292E+18,133,5/22/2018 12:15
2033,5/22/2018 20:25,3.4,4.16531E+18,114,5/22/2018 20:25
646,5/22/2018 22:06,2,4.58696E+18,148,5/22/2018 22:06
3345,5/22/2018 22:34,1.19,4.86676E+18,48,5/22/2018 22:34
1696,5/22/2018 23:06,10.37,4.7432E+18,35,5/22/2018 23:06
465,5/23/2018 0:02,3.92,3.76028E+14,90,5/23/2018 0:02
3442,5/23/2018 1:01,2.05,5.03843E+11,110,5/23/2018 1:01
4,5/23/2018 4:27,6.73,4.16531E+18,17,5/23/2018 4:27
1224,5/23/2018 9:27,10.34,4.26369E+15,26,5/23/2018 9:27
3116,5/23/2018 14:58,20.7,4.02791E+15,61,5/23/2018 14:58
192,5/23/2018 17:33,5.16,3.53565E+15,91,5/23/2018 17:33
1637,5/23/2018 18:55,12.06,4.18816E+15,109,5/23/2018 18:55
685,5/24/2018 0:04,2.09,4.53999E+15,107,5/24/2018 0:04
800,5/24/2018 0:29,0.82,4.7432E+18,108,5/24/2018 0:29
698,5/24/2018 13:48,2.01,4.53999E+15,34,5/24/2018 13:48
877,5/24/2018 17:23,10.26,4.26369E+15,86,5/24/2018 17:23
2951,5/24/2018 17:38,17.59,4.26849E+15,69,5/24/2018 17:38
1852,5/24/2018 17:58,10.3,5.50071E+15,34,5/24/2018 17:58
2608,5/24/2018 18:15,19.26,3.56107E+15,137,5/24/2018 18:15
2440,5/24/2018 20:39,1.76,6.75911E+11,87,5/24/2018 20:39
2379,5/24/2018 21:30,3.16,5.03843E+11,33,5/24/2018 21:30
672,5/25/2018 5:01,2,4.83448E+15,53,5/25/2018 5:01
2269,5/25/2018 9:52,3.08,4.76105E+18,84,5/25/2018 9:52
1554,5/25/2018 10:47,10.64,5.5706E+15,84,5/25/2018 10:47
216,5/25/2018 14:06,9.76,4.74104E+12,27,5/25/2018 14:06
74,5/25/2018 17:58,8.09,4.83448E+15,70,5/25/2018 17:58
1498,5/25/2018 18:21,10.78,1.80099E+14,42,5/25/2018 18:21
2143,5/25/2018 19:07,3.98,4.27647E+12,71,5/25/2018 19:07
343,5/25/2018 19:13,4.26,3.56107E+15,25,5/25/2018 19:13
2939,5/25/2018 19:51,14.67,5.03843E+11,9,5/25/2018 19:51
2477,5/26/2018 0:34,19.22,4.498E+12,106,5/26/2018 0:34
769,5/26/2018 0:47,3.11,4.02791E+15,34,5/26/2018 0:47
2560,5/26/2018 1:24,19.52,4.72378E+18,122,5/26/2018 1:24
1592,5/26/2018 4:25,10.35,4.498E+12,123,5/26/2018 4:25
2373,5/26/2018 6:13,1.54,5.13584E+15,62,5/26/2018 6:13
1926,5/26/2018 8:08,4.28,3.76028E+14,36,5/26/2018 8:08
886,5/26/2018 11:10,11.69,4.15072E+15,150,5/26/2018 11:10
2423,5/26/2018 13:54,2.94,5.13584E+15,21,5/26/2018 13:54
1559,5/26/2018 20:39,10.92,1.80099E+14,146,5/26/2018 20:39
1824,5/27/2018 2:19,10.11,4.498E+12,66,5/27/2018 2:19
1058,5/27/2018 3:19,11.35,4.58696E+18,49,5/27/2018 3:19
2339,5/27/2018 4:53,2.4,4.15984E+18,55,5/27/2018 4:53
874,5/27/2018 5:34,2.76,3.51711E+15,99,5/27/2018 5:34
2167,5/27/2018 6:05,5.15,4.26849E+15,70,5/27/2018 6:05
2455,5/27/2018 11:55,16.19,4.64401E+18,47,5/27/2018 11:55
3419,5/27/2018 16:46,2.32,4.26369E+15,35,5/27/2018 16:46
188,5/27/2018 20:28,2.26,2.13194E+14,14,5/27/2018 20:28
2166,5/27/2018 22:32,4.53,3.4412E+14,147,5/27/2018 22:32
1422,5/28/2018 1:02,10.14,4.26849E+15,72,5/28/2018 1:02
2360,5/28/2018 1:18,5.97,4.15072E+15,12,5/28/2018 1:18
2561,5/28/2018 2:38,17.87,4.96292E+18,84,5/28/2018 2:38
3182,5/28/2018 7:57,15.96,6.75911E+11,128,5/28/2018 7:57
1031,5/28/2018 11:07,11.04,4.26849E+15,39,5/28/2018 11:07
2089,5/28/2018 11:32,1.81,4.26849E+15,47,5/28/2018 11:32
688,5/28/2018 14:46,1.53,2.13194E+14,91,5/28/2018 14:46
1572,5/28/2018 16:04,11.58,3.53565E+15,137,5/28/2018 16:04
781,5/28/2018 17:30,1.77,4.498E+12,145,5/28/2018 17:30
1857,5/28/2018 20:03,10.83,4.71177E+15,107,5/28/2018 20:03
1534,5/28/2018 22:56,10.55,4.96292E+18,109,5/28/2018 22:56
1197,5/29/2018 2:29,10.25,4.26849E+15,90,5/29/2018 2:29
1757,5/29/2018 2:55,1203,5.5706E+15,62,5/29/2018 2:55
2983,5/29/2018 5:52,16.98,5.13584E+15,47,5/29/2018 5:52
98,5/29/2018 9:59,7.16,5.84227E+11,79,5/29/2018 9:59
3392,5/29/2018 12:24,2.68,4.2791E+18,44,5/29/2018 12:24
2202,5/29/2018 14:29,4.54,3.51711E+15,64,5/29/2018 14:29
2198,5/29/2018 14:34,5.97,3.72415E+14,70,5/29/2018 14:34
2772,5/29/2018 19:36,15.97,4.53999E+15,94,5/29/2018 19:36
3320,5/29/2018 20:07,16.57,4.15072E+15,28,5/29/2018 20:07
2145,5/30/2018 3:46,3.15,6.50024E+15,17,5/30/2018 3:46
799,5/30/2018 4:27,2.18,4.15984E+18,42,5/30/2018 4:27
782,5/30/2018 8:27,0.59,4.02791E+15,49,5/30/2018 8:27
1491,5/30/2018 8:53,10.28,4.16531E+18,32,5/30/2018 8:53
3352,5/30/2018 12:34,245,3.0182E+13,105,5/30/2018 12:34
349,5/30/2018 13:56,4.61,4.2791E+18,72,5/30/2018 13:56
2957,5/30/2018 15:16,17.64,4.6819E+12,16,5/30/2018 15:16
1673,5/30/2018 15:33,11.72,4.18816E+15,108,5/30/2018 15:33
2302,5/30/2018 18:26,2.5,4.02791E+15,105,5/30/2018 18:26
844,5/30/2018 23:18,0.99,4.74104E+12,107,5/30/2018 23:18
2518,5/30/2018 23:38,14.43,3.4412E+14,87,5/30/2018 23:38
2685,5/31/2018 0:19,18.19,5.29719E+15,22,5/31/2018 0:19
2162,5/31/2018 4:38,5.33,6.01199E+15,7,5/31/2018 4:38
740,5/31/2018 9:07,0.83,3.5822E+15,3,5/31/2018 9:07
3446,5/31/2018 14:08,1.51,4.83448E+15,96,5/31/2018 14:08
471,5/31/2018 15:00,3.81,3.00783E+13,78,5/31/2018 15:00
801,5/31/2018 23:07,3.56,4.26849E+15,90,5/31/2018 23:07
1746,6/1/2018 2:44,10.2,3.56107E+15,83,6/1/2018 2:44
370,6/1/2018 2:46,9.21,4.15984E+18,64,6/1/2018 2:46
2986,6/1/2018 4:45,15.9,5.36178E+15,102,6/1/2018 4:45
1033,6/1/2018 6:25,13.03,6.75911E+11,130,6/1/2018 6:25
1025,6/1/2018 6:51,12.91,4.53999E+15,78,6/1/2018 6:51
2538,6/1/2018 8:56,19.33,1.80099E+14,79,6/1/2018 8:56
1600,6/1/2018 9:09,10.87,3.56195E+15,50,6/1/2018 9:09
1988,6/1/2018 10:25,1.92,4.15984E+18,41,6/1/2018 10:25
2753,6/1/2018 11:31,14.24,6.75911E+11,49,6/1/2018 11:31
15,6/1/2018 13:35,4.48,4.72378E+18,122,6/1/2018 13:35
1214,6/1/2018 21:19,10.47,4.74104E+12,125,6/1/2018 21:19
296,6/1/2018 23:39,6.07,3.76028E+14,35,6/1/2018 23:39
1811,6/2/2018 7:02,10.15,4.96292E+18,138,6/2/2018 7:02
3240,6/2/2018 7:44,17.47,3.53565E+15,56,6/2/2018 7:44
2756,6/2/2018 7:45,18.76,4.15072E+15,86,6/2/2018 7:45
1873,6/2/2018 9:10,10.61,4.58696E+18,71,6/2/2018 9:10
3014,6/2/2018 9:56,16.08,3.51695E+15,15,6/2/2018 9:56
1443,6/2/2018 13:53,10.94,6.50024E+15,103,6/2/2018 13:53
3179,6/2/2018 19:39,15.95,4.86676E+18,120,6/2/2018 19:39
1254,6/2/2018 21:41,10.29,4.498E+12,22,6/2/2018 21:41
2280,6/2/2018 22:22,4.23,5.01809E+11,14,6/2/2018 22:22
303,6/2/2018 22:52,3.66,3.58135E+15,87,6/2/2018 22:52
3414,6/3/2018 1:52,3.26,3.76028E+14,41,6/3/2018 1:52
2262,6/3/2018 5:19,2.28,4.27647E+12,69,6/3/2018 5:19
95,6/3/2018 11:50,4.12,2.13194E+14,21,6/3/2018 11:50
856,6/3/2018 12:48,3.4,5.84227E+11,93,6/3/2018 12:48
3201,6/3/2018 12:49,19.46,5.50071E+15,114,6/3/2018 12:49
3328,6/3/2018 14:23,2.06,3.58135E+15,135,6/3/2018 14:23
3018,6/3/2018 20:00,15.35,4.7432E+18,123,6/3/2018 20:00
3139,6/3/2018 20:02,1814,3.4412E+14,123,6/3/2018 20:02
2901,6/3/2018 21:59,19.11,3.76028E+14,132,6/3/2018 21:59
1790,6/4/2018 3:46,1162,4.31965E+12,96,6/4/2018 3:46
97,6/4/2018 4:43,8.14,4.27647E+12,70,6/4/2018 4:43
616,6/4/2018 5:37,1.45,3.5822E+15,140,6/4/2018 5:37
568,6/4/2018 5:49,2.4,3.00633E+13,84,6/4/2018 5:49
155,6/4/2018 6:08,3.61,3.4412E+14,54,6/4/2018 6:08
47,6/4/2018 6:16,9.1,4.96292E+18,42,6/4/2018 6:16
2539,6/4/2018 8:30,19.49,5.84227E+11,63,6/4/2018 8:30
2604,6/4/2018 16:11,19.9,3.56195E+15,55,6/4/2018 16:11
2313,6/4/2018 17:48,1.89,5.84227E+11,129,6/4/2018 17:48
2588,6/4/2018 18:57,15.25,4.53999E+15,33,6/4/2018 18:57
1250,6/4/2018 21:20,11.58,2.13194E+14,91,6/4/2018 21:20
1601,6/4/2018 21:37,10.78,5.84227E+11,7,6/4/2018 21:37
1229,6/4/2018 23:20,11.35,5.84227E+11,111,6/4/2018 23:20
2804,6/5/2018 4:15,16.47,3.51711E+15,58,6/5/2018 4:15
217,6/5/2018 8:19,4.6,3.56195E+15,17,6/5/2018 8:19
3142,6/5/2018 10:44,16.56,3.56195E+15,41,6/5/2018 10:44
2481,6/5/2018 11:13,16.96,6.75911E+11,150,6/5/2018 11:13
2968,6/5/2018 14:48,15.35,3.5822E+15,77,6/5/2018 14:48
2071,6/5/2018 18:00,5.39,4.7432E+18,19,6/5/2018 18:00
428,6/5/2018 21:11,3.51,3.76028E+14,12,6/5/2018 21:11
1288,6/5/2018 22:33,10.36,3.4412E+14,14,6/5/2018 22:33
1244,6/6/2018 0:21,10.48,1.80099E+14,113,6/6/2018 0:21
1973,6/6/2018 1:24,3.37,1.80099E+14,130,6/6/2018 1:24
3415,6/6/2018 1:24,3.31,5.17595E+15,81,6/6/2018 1:24
1596,6/6/2018 6:52,10.65,3.00783E+13,137,6/6/2018 6:52
2365,6/6/2018 12:36,1.53,3.56195E+15,141,6/6/2018 12:36
2359,6/6/2018 18:06,3.68,4.74104E+12,103,6/6/2018 18:06
1538,6/6/2018 18:54,10.65,6.75911E+11,7,6/6/2018 18:54
1667,6/6/2018 20:05,11.05,4.02791E+15,37,6/6/2018 20:05
2210,6/6/2018 20:39,1.88,3.51695E+15,49,6/6/2018 20:39
3115,6/6/2018 21:40,14.81,5.17595E+15,15,6/6/2018 21:40
224,6/6/2018 21:50,749,4.31965E+12,36,6/6/2018 21:50
2724,6/6/2018 23:08,18.11,3.53565E+15,24,6/6/2018 23:08
715,6/7/2018 1:29,3.13,5.17595E+15,142,6/7/2018 1:29
1742,6/7/2018 2:50,12.69,3.00783E+13,62,6/7/2018 2:50
2224,6/7/2018 7:07,1.62,3.56107E+15,114,6/7/2018 7:07
2276,6/7/2018 8:00,4.14,5.03843E+11,11,6/7/2018 8:00
3360,6/7/2018 8:58,1.41,4.50641E+15,90,6/7/2018 8:58
2105,6/7/2018 17:23,4.78,4.50641E+15,108,6/7/2018 17:23
1277,6/7/2018 19:19,11.42,4.76105E+18,77,6/7/2018 19:19
1428,6/7/2018 19:41,10.69,4.31965E+12,78,6/7/2018 19:41
1987,6/7/2018 22:14,1.99,3.53565E+15,107,6/7/2018 22:14
2080,6/7/2018 23:47,2.23,4.58696E+18,70,6/7/2018 23:47
2808,6/8/2018 1:11,13.9,5.50071E+15,20,6/8/2018 1:11
2152,6/8/2018 1:43,3.72,4.64401E+18,11,6/8/2018 1:43
2552,6/8/2018 2:31,14.93,5.5706E+15,101,6/8/2018 2:31
113,6/8/2018 5:37,9.29,3.76028E+14,4,6/8/2018 5:37
443,6/8/2018 6:17,7.79,4.53999E+15,97,6/8/2018 6:17
1423,6/8/2018 7:25,11.88,3.72415E+14,20,6/8/2018 7:25
2673,6/8/2018 7:31,17.03,4.26849E+15,122,6/8/2018 7:31
2249,6/8/2018 12:38,5.93,4.15984E+18,7,6/8/2018 12:38
816,6/8/2018 13:48,1.98,3.51711E+15,97,6/8/2018 13:48
2993,6/8/2018 15:21,17.8,5.5706E+15,48,6/8/2018 15:21
1158,6/8/2018 18:48,11.04,4.72378E+18,69,6/8/2018 18:48
2722,6/9/2018 2:00,16.42,3.00633E+13,142,6/9/2018 2:00
1910,6/9/2018 2:21,10.7,5.5706E+15,127,6/9/2018 2:21
2723,6/9/2018 7:29,18.82,4.18816E+15,65,6/9/2018 7:29
2322,6/9/2018 8:28,4.54,3.53565E+15,85,6/9/2018 8:28
3227,6/9/2018 16:11,19.22,3.56195E+15,12,6/9/2018 16:11
3202,6/9/2018 16:31,18.7,4.83448E+15,27,6/9/2018 16:31
1868,6/9/2018 20:17,10.07,6.01199E+15,135,6/9/2018 20:17
3080,6/9/2018 22:02,18.89,3.56195E+15,50,6/9/2018 22:02
3437,6/9/2018 23:50,1.03,4.31965E+12,141,6/9/2018 23:50
2024,6/10/2018 1:43,3.61,4.16531E+18,123,6/10/2018 1:43
2527,6/10/2018 1:56,16.26,3.4412E+14,68,6/10/2018 1:56
1351,6/10/2018 3:32,11.15,4.26369E+15,107,6/10/2018 3:32
2195,6/10/2018 4:34,1.25,6.50024E+15,78,6/10/2018 4:34
2403,6/10/2018 4:37,3.32,4.71177E+15,21,6/10/2018 4:37
3143,6/10/2018 4:54,1795,3.0182E+13,45,6/10/2018 4:54
2717,6/10/2018 7:55,16.16,4.498E+12,10,6/10/2018 7:55
2988,6/10/2018 8:20,15.05,5.13584E+15,127,6/10/2018 8:20
841,6/10/2018 11:53,2.71,4.96292E+18,102,6/10/2018 11:53
2316,6/10/2018 12:31,2.31,4.64401E+18,88,6/10/2018 12:31
901,6/10/2018 15:58,11.6,6.50024E+15,77,6/10/2018 15:58
308,6/11/2018 13:38,4.37,3.58135E+15,7,6/11/2018 13:38
595,6/11/2018 15:02,1.72,4.58696E+18,5,6/11/2018 15:02
2937,6/11/2018 18:09,13.95,4.02791E+15,42,6/11/2018 18:09
3206,6/11/2018 19:43,15.67,5.29719E+15,78,6/11/2018 19:43
2600,6/11/2018 20:36,15.74,3.58135E+15,120,6/11/2018 20:36
1893,6/12/2018 2:08,10.15,4.31965E+12,64,6/12/2018 2:08
1096,6/12/2018 6:31,11.01,3.72415E+14,58,6/12/2018 6:31
1674,6/12/2018 7:21,10.53,4.53999E+15,114,6/12/2018 7:21
928,6/12/2018 10:25,10.78,4.6819E+12,135,6/12/2018 10:25
12,6/12/2018 13:46,6.69,4.16531E+18,79,6/12/2018 13:46
1496,6/12/2018 13:58,10.88,4.71177E+15,16,6/12/2018 13:58
1579,6/12/2018 16:28,10.45,4.53999E+15,39,6/12/2018 16:28
1106,6/12/2018 16:33,10.29,4.15984E+18,99,6/12/2018 16:33
2163,6/12/2018 21:59,2.46,6.50024E+15,19,6/12/2018 21:59
574,6/12/2018 23:23,1.69,3.00633E+13,52,6/12/2018 23:23
