id,date,time,amount,card,id_merchant
3462,4/29/2018 8:03,4/29/2018 8:03,1.72,4.7432E+18,132
779,4/29/2018 8:15,4/29/2018 8:15,1.11,3.51695E+15,141
2751,4/29/2018 11:02,4/29/2018 11:02,16.55,3.56195E+15,89
2711,4/29/2018 16:09,4/29/2018 16:09,20.17,5.0188E+11,85
662,4/29/2018 18:35,4/29/2018 18:35,0.7,6.75911E+11,75
717,4/29/2018 21:59,4/29/2018 21:59,2.45,4.58696E+18,147
1614,4/29/2018 22:39,4/29/2018 22:39,11.47,4.72378E+18,102
2674,4/30/2018 2:53,4/30/2018 2:53,15.84,3.51695E+15,71
2931,4/30/2018 4:28,4/30/2018 4:28,20.97,3.76028E+14,80
1830,4/30/2018 6:05,4/30/2018 6:05,10.1,4.83448E+15,90
1227,4/30/2018 7:29,4/30/2018 7:29,10.51,5.84227E+11,27
975,4/30/2018 9:27,4/30/2018 9:27,10.39,1.80099E+14,38
2817,4/30/2018 14:09,4/30/2018 14:09,22.12,4.498E+12,30
3307,4/30/2018 16:34,4/30/2018 16:34,14.62,2.13194E+14,148
1,4/30/2018 18:50,4/30/2018 18:50,5.62,3.51711E+15,42
2733,4/30/2018 21:53,4/30/2018 21:53,18.04,4.53999E+15,72
467,4/30/2018 22:13,4/30/2018 22:13,7.14,3.58135E+15,145
1284,5/1/2018 0:32,5/1/2018 0:32,10.63,4.7432E+18,102
2905,5/1/2018 1:32,5/1/2018 1:32,15.89,4.64401E+18,7
407,5/1/2018 3:20,5/1/2018 3:20,4.79,3.53565E+15,119
1874,5/1/2018 7:40,5/1/2018 7:40,12.98,6.50024E+15,136
726,5/1/2018 10:24,5/1/2018 10:24,3.08,4.18816E+15,37
2992,5/1/2018 15:00,5/1/2018 15:00,16.41,3.00633E+13,101
2301,5/1/2018 15:51,5/1/2018 15:51,5.34,3.51695E+15,124
2769,5/1/2018 16:59,5/1/2018 16:59,20,4.96292E+18,133
181,5/1/2018 19:42,5/1/2018 19:42,6.55,4.86676E+18,72
3171,5/1/2018 21:53,5/1/2018 21:53,13.11,4.83448E+15,19
525,5/1/2018 22:47,5/1/2018 22:47,5.71,4.74104E+12,116
3027,5/1/2018 23:37,5/1/2018 23:37,15.61,3.5822E+15,147
1853,5/2/2018 2:25,5/2/2018 2:25,10.18,5.17595E+15,75
1542,5/2/2018 3:19,5/2/2018 3:19,10.31,5.50071E+15,125
307,5/2/2018 9:38,5/2/2018 9:38,3.83,4.7432E+18,98
48,5/2/2018 9:41,5/2/2018 9:41,6.35,1.80099E+14,75
3231,5/2/2018 10:15,5/2/2018 10:15,12.81,4.58696E+18,9
2788,5/2/2018 17:48,5/2/2018 17:48,14.17,5.29719E+15,58
3172,5/2/2018 18:43,5/2/2018 18:43,17.84,4.15984E+18,68
215,5/2/2018 21:42,5/2/2018 21:42,3.49,3.0143E+13,6
1705,5/2/2018 22:38,5/2/2018 22:38,10.41,3.53565E+15,12
442,5/3/2018 1:07,5/3/2018 1:07,4.85,4.71177E+15,144
3253,5/3/2018 1:47,5/3/2018 1:47,18.16,3.0143E+13,113
1887,5/3/2018 4:42,5/3/2018 4:42,11.52,5.03843E+11,138
3040,5/3/2018 7:20,5/3/2018 7:20,16.64,5.84227E+11,66
599,5/3/2018 9:11,5/3/2018 9:11,2.59,3.51695E+15,21
2924,5/3/2018 14:42,5/3/2018 14:42,19.55,5.36178E+15,17
906,5/3/2018 17:07,5/3/2018 17:07,10.41,4.74104E+12,26
873,5/4/2018 4:55,5/4/2018 4:55,2.33,3.00633E+13,51
3258,5/4/2018 5:44,5/4/2018 5:44,16.88,5.13584E+15,110
887,5/4/2018 8:21,5/4/2018 8:21,11.65,4.02791E+15,16
652,5/4/2018 8:33,5/4/2018 8:33,3.25,1.80099E+14,106
1846,5/4/2018 9:45,5/4/2018 9:45,10.75,3.76028E+14,27
115,5/4/2018 13:52,5/4/2018 13:52,6.82,4.2791E+18,2
2285,5/4/2018 15:55,5/4/2018 15:55,3.08,4.18816E+15,150
281,5/5/2018 2:22,5/5/2018 2:22,5.2,4.53999E+15,87
1822,5/5/2018 9:06,5/5/2018 9:06,10.84,4.27647E+12,130
986,5/5/2018 9:42,5/5/2018 9:42,10.35,5.13584E+15,48
1577,5/5/2018 17:04,5/5/2018 17:04,10.27,6.01199E+15,102
67,5/5/2018 17:49,5/5/2018 17:49,8.42,3.51711E+15,75
1504,5/5/2018 19:41,5/5/2018 19:41,10.6,3.0182E+13,19
2400,5/5/2018 20:49,5/5/2018 20:49,5.87,5.03843E+11,84
233,5/5/2018 20:57,5/5/2018 20:57,7.11,2.13194E+14,83
348,5/5/2018 22:48,5/5/2018 22:48,4.88,4.53999E+15,52
2362,5/5/2018 23:31,5/5/2018 23:31,1.12,4.50641E+15,34
1472,5/6/2018 0:05,5/6/2018 0:05,12.11,4.86676E+18,37
2762,5/6/2018 1:55,5/6/2018 1:55,19.12,4.26369E+15,119
2369,5/6/2018 4:38,5/6/2018 4:38,1.1,3.72415E+14,104
80,5/6/2018 6:43,5/6/2018 6:43,10.78,3.0143E+13,12
1612,5/6/2018 9:56,5/6/2018 9:56,10.3,5.36178E+15,17
3486,5/6/2018 10:34,5/6/2018 10:34,1.5,4.15984E+18,74
1475,5/6/2018 10:59,5/6/2018 10:59,11.42,4.83448E+15,43
1837,5/6/2018 11:59,5/6/2018 11:59,10.72,5.36178E+15,33
1500,5/6/2018 14:01,5/6/2018 14:01,10.91,6.75911E+11,79
1548,5/6/2018 14:21,5/6/2018 14:21,11.02,4.16531E+18,104
2284,5/6/2018 17:28,5/6/2018 17:28,1.83,3.51711E+15,70
2501,5/6/2018 18:56,5/6/2018 18:56,15.43,3.51695E+15,105
134,5/7/2018 1:17,5/7/2018 1:17,5.07,4.15984E+18,81
618,5/7/2018 3:36,5/7/2018 3:36,1.13,4.15072E+15,7
3493,5/7/2018 4:51,5/7/2018 4:51,1.99,4.53999E+15,100
1262,5/7/2018 12:45,5/7/2018 12:45,10.66,4.26849E+15,84
544,5/7/2018 17:02,5/7/2018 17:02,3.5,4.26849E+15,143
254,5/7/2018 18:53,5/7/2018 18:53,9.23,3.51695E+15,119
2312,5/7/2018 20:38,5/7/2018 20:38,1.66,5.13584E+15,29
2586,5/7/2018 21:23,5/7/2018 21:23,17,4.02791E+15,2
3219,5/8/2018 0:22,5/8/2018 0:22,15.72,4.26369E+15,66
175,5/8/2018 3:15,5/8/2018 3:15,10.16,4.26369E+15,129
1770,5/8/2018 6:25,5/8/2018 6:25,11.46,5.0188E+11,108
3064,5/8/2018 13:21,5/8/2018 13:21,1901,3.0143E+13,108
3149,5/8/2018 15:05,5/8/2018 15:05,16.55,4.64401E+18,124
3311,5/8/2018 18:24,5/8/2018 18:24,17.68,5.29719E+15,82
3327,5/8/2018 18:52,5/8/2018 18:52,1.95,3.51695E+15,87
1900,5/8/2018 23:52,5/8/2018 23:52,10.52,5.01809E+11,118
146,5/9/2018 1:22,5/9/2018 1:22,6.41,4.96292E+18,120
3191,5/9/2018 6:19,5/9/2018 6:19,17.7,4.96292E+18,100
990,5/9/2018 9:34,5/9/2018 9:34,10.48,3.56195E+15,68
64,5/9/2018 12:11,5/9/2018 12:11,7.87,3.76028E+14,120
1621,5/9/2018 13:24,5/9/2018 13:24,10.79,5.36178E+15,150
411,5/9/2018 14:14,5/9/2018 14:14,4.6,1.80099E+14,7
40,5/9/2018 15:20,5/9/2018 15:20,4.09,1.80099E+14,1
1878,5/9/2018 17:46,5/9/2018 17:46,10.95,3.51711E+15,25
2154,5/9/2018 20:17,5/9/2018 20:17,3,2.13194E+14,14
1060,5/9/2018 22:27,5/9/2018 22:27,11.13,5.29719E+15,73
3275,5/9/2018 23:54,5/9/2018 23:54,16.09,1.80099E+14,81
259,5/9/2018 23:57,5/9/2018 23:57,7.6,5.17595E+15,67
831,5/10/2018 0:19,5/10/2018 0:19,3.42,6.75911E+11,47
792,5/10/2018 5:22,5/10/2018 5:22,1.93,4.64401E+18,69
791,5/10/2018 8:27,5/10/2018 8:27,2.4,4.16531E+18,72
1256,5/10/2018 21:52,5/10/2018 21:52,12.03,5.01809E+11,106
2074,5/10/2018 22:07,5/10/2018 22:07,3.99,1.80099E+14,8
1925,5/10/2018 22:11,5/10/2018 22:11,11.07,3.0182E+13,77
3315,5/11/2018 2:40,5/11/2018 2:40,15.43,5.0188E+11,108
1305,5/11/2018 3:05,5/11/2018 3:05,11.1,3.00783E+13,43
1097,5/11/2018 6:10,5/11/2018 6:10,10.61,4.83448E+15,14
2311,5/11/2018 6:13,5/11/2018 6:13,1.81,3.4412E+14,60
2765,5/11/2018 12:43,5/11/2018 12:43,20.56,4.58696E+18,90
2125,5/11/2018 16:02,5/11/2018 16:02,2.43,4.18816E+15,110
2641,5/11/2018 16:43,5/11/2018 16:43,13.31,4.71177E+15,125
1647,5/11/2018 21:10,5/11/2018 21:10,11.24,5.84227E+11,57
2666,5/11/2018 23:17,5/11/2018 23:17,16.7,4.498E+12,113
1151,5/12/2018 0:26,5/12/2018 0:26,12.39,6.01199E+15,13
3388,5/12/2018 8:42,5/12/2018 8:42,2.24,3.51695E+15,4
1812,5/12/2018 10:05,5/12/2018 10:05,10.45,3.0182E+13,81
2353,5/12/2018 12:03,5/12/2018 12:03,2.13,5.13584E+15,74
182,5/12/2018 14:24,5/12/2018 14:24,5.16,4.02791E+15,113
3192,5/12/2018 14:28,5/12/2018 14:28,18.9,4.86676E+18,104
324,5/12/2018 15:19,5/12/2018 15:19,7.64,4.27647E+12,134
3464,5/12/2018 16:10,5/12/2018 16:10,1.56,5.84227E+11,56
775,5/12/2018 18:51,5/12/2018 18:51,3.9,3.53565E+15,105
2371,5/12/2018 19:16,5/12/2018 19:16,4.1,4.72378E+18,54
834,5/12/2018 19:53,5/12/2018 19:53,3.31,4.86676E+18,93
2605,5/12/2018 20:04,5/12/2018 20:04,19.07,5.36178E+15,51
412,5/12/2018 23:15,5/12/2018 23:15,6.87,4.16531E+18,56
1845,5/13/2018 6:16,5/13/2018 6:16,10.04,4.76105E+18,138
1377,5/13/2018 6:31,5/13/2018 6:31,1046,4.31965E+12,48
385,5/13/2018 14:03,5/13/2018 14:03,7.5,3.00633E+13,97
376,5/13/2018 14:38,5/13/2018 14:38,7.41,3.51711E+15,149
462,5/13/2018 18:13,5/13/2018 18:13,5.21,4.16531E+18,58
1240,5/13/2018 19:54,5/13/2018 19:54,10.28,5.29719E+15,18
3232,5/14/2018 3:38,5/14/2018 3:38,17.4,6.01199E+15,60
2110,5/14/2018 6:57,5/14/2018 6:57,4.66,3.51695E+15,103
2606,5/14/2018 6:59,5/14/2018 6:59,15.78,3.0182E+13,58
3378,5/14/2018 7:06,5/14/2018 7:06,1.46,5.0188E+11,114
109,5/14/2018 8:19,5/14/2018 8:19,6.06,3.5822E+15,108
3369,5/14/2018 13:12,5/14/2018 13:12,2.22,5.13584E+15,29
2962,5/14/2018 17:10,5/14/2018 17:10,17.36,4.18816E+15,1
1089,5/14/2018 18:41,5/14/2018 18:41,10.29,5.01809E+11,109
3304,5/14/2018 19:11,5/14/2018 19:11,15.7,3.56107E+15,81
1196,5/14/2018 19:56,5/14/2018 19:56,10.69,4.7432E+18,99
2813,5/14/2018 20:33,5/14/2018 20:33,17.88,3.53565E+15,107
634,5/14/2018 23:34,5/14/2018 23:34,1.99,4.498E+12,25
2061,5/15/2018 0:21,5/15/2018 0:21,3.34,5.13584E+15,30
1468,5/15/2018 0:30,5/15/2018 0:30,10.23,4.53999E+15,123
36,5/15/2018 1:30,5/15/2018 1:30,2.5,4.2791E+18,104
2093,5/15/2018 1:45,5/15/2018 1:45,2.2,6.50024E+15,7
257,5/15/2018 3:13,5/15/2018 3:13,5.65,4.71177E+15,61
2406,5/15/2018 7:25,5/15/2018 7:25,4.96,2.13194E+14,80
3211,5/15/2018 12:29,5/15/2018 12:29,15.38,6.50024E+15,113
697,5/15/2018 12:53,5/15/2018 12:53,1.35,4.27647E+12,76
1583,5/15/2018 16:58,5/15/2018 16:58,10.1,4.58696E+18,34
2848,5/15/2018 18:10,5/15/2018 18:10,17.42,4.72378E+18,73
1859,5/15/2018 20:11,5/15/2018 20:11,10.94,3.58135E+15,87
904,5/15/2018 23:59,5/15/2018 23:59,10.08,5.01809E+11,72
1653,5/16/2018 1:25,5/16/2018 1:25,11.24,3.53565E+15,35
1392,5/16/2018 1:31,5/16/2018 1:31,11.96,1.80099E+14,76
2207,5/16/2018 2:22,5/16/2018 2:22,4.85,4.71177E+15,73
1075,5/16/2018 6:27,5/16/2018 6:27,11.61,4.64401E+18,68
439,5/16/2018 8:50,5/16/2018 8:50,5.55,3.00783E+13,36
3164,5/16/2018 10:59,5/16/2018 10:59,17.97,4.74104E+12,114
2160,5/16/2018 14:11,5/16/2018 14:11,4.26,4.27647E+12,88
971,5/16/2018 15:26,5/16/2018 15:26,10.12,4.02791E+15,150
1099,5/16/2018 23:51,5/16/2018 23:51,10.72,4.83448E+15,64
3170,5/17/2018 1:12,5/17/2018 1:12,15.91,4.02791E+15,32
2773,5/17/2018 2:10,5/17/2018 2:10,16.21,5.5706E+15,121
673,5/17/2018 7:39,5/17/2018 7:39,2.43,6.01199E+15,29
2055,5/17/2018 10:39,5/17/2018 10:39,2.18,4.83448E+15,120
3422,5/17/2018 11:48,5/17/2018 11:48,2.34,4.15984E+18,59
3301,5/17/2018 12:47,5/17/2018 12:47,15.95,4.96292E+18,77
3174,5/17/2018 21:32,5/17/2018 21:32,12.15,4.31965E+12,110
2437,5/17/2018 21:52,5/17/2018 21:52,4.64,4.498E+12,42
1180,5/18/2018 2:10,5/18/2018 2:10,11.94,5.36178E+15,83
1681,5/18/2018 6:43,5/18/2018 6:43,11.07,6.01199E+15,150
1948,5/18/2018 7:21,5/18/2018 7:21,2.24,3.53565E+15,105
1241,5/18/2018 11:03,5/18/2018 11:03,10.38,3.76028E+14,46
2974,5/18/2018 13:51,5/18/2018 13:51,18.56,4.74104E+12,31
21,5/18/2018 17:35,5/18/2018 17:35,5.32,4.18816E+15,43
2078,5/18/2018 20:03,5/18/2018 20:03,2.39,4.15072E+15,36
1906,5/18/2018 20:07,5/18/2018 20:07,10.43,5.03843E+11,65
2601,5/18/2018 20:36,5/18/2018 20:36,20.07,3.00783E+13,106
2485,5/18/2018 23:47,5/18/2018 23:47,18.7,4.76105E+18,130
704,5/19/2018 6:26,5/19/2018 6:26,2.53,1.80099E+14,25
3417,5/19/2018 7:14,5/19/2018 7:14,3.22,4.498E+12,2
3342,5/19/2018 9:12,5/19/2018 9:12,2.27,4.31965E+12,17
3482,5/19/2018 13:41,5/19/2018 13:41,1.27,3.51695E+15,138
3377,5/19/2018 19:33,5/19/2018 19:33,160,3.51695E+15,24
3294,5/20/2018 2:29,5/20/2018 2:29,15.92,4.58696E+18,69
158,5/20/2018 2:36,5/20/2018 2:36,7.05,1.80099E+14,40
2063,5/20/2018 3:26,5/20/2018 3:26,1.42,3.51695E+15,54
2996,5/20/2018 7:05,5/20/2018 7:05,15.37,3.0143E+13,120
2805,5/20/2018 8:36,5/20/2018 8:36,17.48,4.15984E+18,47
684,5/20/2018 9:22,5/20/2018 9:22,1.29,5.84227E+11,8
2221,5/20/2018 9:33,5/20/2018 9:33,1.9,5.13584E+15,118
1756,5/20/2018 14:03,5/20/2018 14:03,10.38,4.64401E+18,103
106,5/20/2018 22:49,5/20/2018 22:49,6.37,4.72378E+18,9
1793,5/20/2018 23:41,5/20/2018 23:41,10.89,4.7432E+18,60
82,5/21/2018 0:08,5/21/2018 0:08,6.5,3.0182E+13,39
1506,5/21/2018 2:47,5/21/2018 2:47,11.24,4.15072E+15,78
153,5/21/2018 9:19,5/21/2018 9:19,4.57,3.51711E+15,12
3355,5/21/2018 9:36,5/21/2018 9:36,1.53,4.72378E+18,91
1007,5/21/2018 15:31,5/21/2018 15:31,10.35,4.26369E+15,32
1104,5/21/2018 17:01,5/21/2018 17:01,12.35,5.01809E+11,113
1455,5/21/2018 17:36,5/21/2018 17:36,11.05,4.58696E+18,60
252,5/21/2018 20:28,5/21/2018 20:28,6.24,3.76028E+14,122
2191,5/21/2018 21:01,5/21/2018 21:01,4,4.15072E+15,32
2611,5/21/2018 23:34,5/21/2018 23:34,19.1,4.16531E+18,125
3092,5/22/2018 2:33,5/22/2018 2:33,14.89,3.53565E+15,33
90,5/22/2018 2:59,5/22/2018 2:59,4.01,4.15072E+15,116
1894,5/22/2018 3:17,5/22/2018 3:17,10.45,3.58135E+15,77
1588,5/22/2018 7:44,5/22/2018 7:44,10.93,5.29719E+15,63
732,5/22/2018 8:44,5/22/2018 8:44,3.24,4.16531E+18,24
1053,5/22/2018 8:49,5/22/2018 8:49,10.24,4.02791E+15,51
2729,5/22/2018 10:23,5/22/2018 10:23,16.85,4.27647E+12,116
3341,5/22/2018 12:15,5/22/2018 12:15,1.18,4.96292E+18,133
2033,5/22/2018 20:25,5/22/2018 20:25,3.4,4.16531E+18,114
646,5/22/2018 22:06,5/22/2018 22:06,2,4.58696E+18,148
3345,5/22/2018 22:34,5/22/2018 22:34,1.19,4.86676E+18,48
1696,5/22/2018 23:06,5/22/2018 23:06,10.37,4.7432E+18,35
465,5/23/2018 0:02,5/23/2018 0:02,3.92,3.76028E+14,90
3442,5/23/2018 1:01,5/23/2018 1:01,2.05,5.03843E+11,110
4,5/23/2018 4:27,5/23/2018 4:27,6.73,4.16531E+18,17
1224,5/23/2018 9:27,5/23/2018 9:27,10.34,4.26369E+15,26
3116,5/23/2018 14:58,5/23/2018 14:58,20.7,4.02791E+15,61
192,5/23/2018 17:33,5/23/2018 17:33,5.16,3.53565E+15,91
1637,5/23/2018 18:55,5/23/2018 18:55,12.06,4.18816E+15,109
685,5/24/2018 0:04,5/24/2018 0:04,2.09,4.53999E+15,107
800,5/24/2018 0:29,5/24/2018 0:29,0.82,4.7432E+18,108
698,5/24/2018 13:48,5/24/2018 13:48,2.01,4.53999E+15,34
877,5/24/2018 17:23,5/24/2018 17:23,10.26,4.26369E+15,86
2951,5/24/2018 17:38,5/24/2018 17:38,17.59,4.26849E+15,69
1852,5/24/2018 17:58,5/24/2018 17:58,10.3,5.50071E+15,34
2608,5/24/2018 18:15,5/24/2018 18:15,19.26,3.56107E+15,137
2440,5/24/2018 20:39,5/24/2018 20:39,1.76,6.75911E+11,87
2379,5/24/2018 21:30,5/24/2018 21:30,3.16,5.03843E+11,33
672,5/25/2018 5:01,5/25/2018 5:01,2,4.83448E+15,53
2269,5/25/2018 9:52,5/25/2018 9:52,3.08,4.76105E+18,84
1554,5/25/2018 10:47,5/25/2018 10:47,10.64,5.5706E+15,84
216,5/25/2018 14:06,5/25/2018 14:06,9.76,4.74104E+12,27
74,5/25/2018 17:58,5/25/2018 17:58,8.09,4.83448E+15,70
1498,5/25/2018 18:21,5/25/2018 18:21,10.78,1.80099E+14,42
2143,5/25/2018 19:07,5/25/2018 19:07,3.98,4.27647E+12,71
343,5/25/2018 19:13,5/25/2018 19:13,4.26,3.56107E+15,25
2939,5/25/2018 19:51,5/25/2018 19:51,14.67,5.03843E+11,9
2477,5/26/2018 0:34,5/26/2018 0:34,19.22,4.498E+12,106
769,5/26/2018 0:47,5/26/2018 0:47,3.11,4.02791E+15,34
2560,5/26/2018 1:24,5/26/2018 1:24,19.52,4.72378E+18,122
1592,5/26/2018 4:25,5/26/2018 4:25,10.35,4.498E+12,123
2373,5/26/2018 6:13,5/26/2018 6:13,1.54,5.13584E+15,62
1926,5/26/2018 8:08,5/26/2018 8:08,4.28,3.76028E+14,36
886,5/26/2018 11:10,5/26/2018 11:10,11.69,4.15072E+15,150
2423,5/26/2018 13:54,5/26/2018 13:54,2.94,5.13584E+15,21
1559,5/26/2018 20:39,5/26/2018 20:39,10.92,1.80099E+14,146
1824,5/27/2018 2:19,5/27/2018 2:19,10.11,4.498E+12,66
1058,5/27/2018 3:19,5/27/2018 3:19,11.35,4.58696E+18,49
2339,5/27/2018 4:53,5/27/2018 4:53,2.4,4.15984E+18,55
874,5/27/2018 5:34,5/27/2018 5:34,2.76,3.51711E+15,99
2167,5/27/2018 6:05,5/27/2018 6:05,5.15,4.26849E+15,70
2455,5/27/2018 11:55,5/27/2018 11:55,16.19,4.64401E+18,47
3419,5/27/2018 16:46,5/27/2018 16:46,2.32,4.26369E+15,35
188,5/27/2018 20:28,5/27/2018 20:28,2.26,2.13194E+14,14
2166,5/27/2018 22:32,5/27/2018 22:32,4.53,3.4412E+14,147
1422,5/28/2018 1:02,5/28/2018 1:02,10.14,4.26849E+15,72
2360,5/28/2018 1:18,5/28/2018 1:18,5.97,4.15072E+15,12
2561,5/28/2018 2:38,5/28/2018 2:38,17.87,4.96292E+18,84
3182,5/28/2018 7:57,5/28/2018 7:57,15.96,6.75911E+11,128
1031,5/28/2018 11:07,5/28/2018 11:07,11.04,4.26849E+15,39
2089,5/28/2018 11:32,5/28/2018 11:32,1.81,4.26849E+15,47
688,5/28/2018 14:46,5/28/2018 14:46,1.53,2.13194E+14,91
1572,5/28/2018 16:04,5/28/2018 16:04,11.58,3.53565E+15,137
781,5/28/2018 17:30,5/28/2018 17:30,1.77,4.498E+12,145
1857,5/28/2018 20:03,5/28/2018 20:03,10.83,4.71177E+15,107
1534,5/28/2018 22:56,5/28/2018 22:56,10.55,4.96292E+18,109
1197,5/29/2018 2:29,5/29/2018 2:29,10.25,4.26849E+15,90
1757,5/29/2018 2:55,5/29/2018 2:55,1203,5.5706E+15,62
2983,5/29/2018 5:52,5/29/2018 5:52,16.98,5.13584E+15,47
98,5/29/2018 9:59,5/29/2018 9:59,7.16,5.84227E+11,79
3392,5/29/2018 12:24,5/29/2018 12:24,2.68,4.2791E+18,44
2202,5/29/2018 14:29,5/29/2018 14:29,4.54,3.51711E+15,64
2198,5/29/2018 14:34,5/29/2018 14:34,5.97,3.72415E+14,70
2772,5/29/2018 19:36,5/29/2018 19:36,15.97,4.53999E+15,94
3320,5/29/2018 20:07,5/29/2018 20:07,16.57,4.15072E+15,28
2145,5/30/2018 3:46,5/30/2018 3:46,3.15,6.50024E+15,17
799,5/30/2018 4:27,5/30/2018 4:27,2.18,4.15984E+18,42
782,5/30/2018 8:27,5/30/2018 8:27,0.59,4.02791E+15,49
1491,5/30/2018 8:53,5/30/2018 8:53,10.28,4.16531E+18,32
3352,5/30/2018 12:34,5/30/2018 12:34,245,3.0182E+13,105
349,5/30/2018 13:56,5/30/2018 13:56,4.61,4.2791E+18,72
2957,5/30/2018 15:16,5/30/2018 15:16,17.64,4.6819E+12,16
1673,5/30/2018 15:33,5/30/2018 15:33,11.72,4.18816E+15,108
2302,5/30/2018 18:26,5/30/2018 18:26,2.5,4.02791E+15,105
844,5/30/2018 23:18,5/30/2018 23:18,0.99,4.74104E+12,107
2518,5/30/2018 23:38,5/30/2018 23:38,14.43,3.4412E+14,87
2685,5/31/2018 0:19,5/31/2018 0:19,18.19,5.29719E+15,22
2162,5/31/2018 4:38,5/31/2018 4:38,5.33,6.01199E+15,7
740,5/31/2018 9:07,5/31/2018 9:07,0.83,3.5822E+15,3
3446,5/31/2018 14:08,5/31/2018 14:08,1.51,4.83448E+15,96
471,5/31/2018 15:00,5/31/2018 15:00,3.81,3.00783E+13,78
801,5/31/2018 23:07,5/31/2018 23:07,3.56,4.26849E+15,90
1746,6/1/2018 2:44,6/1/2018 2:44,10.2,3.56107E+15,83
370,6/1/2018 2:46,6/1/2018 2:46,9.21,4.15984E+18,64
2986,6/1/2018 4:45,6/1/2018 4:45,15.9,5.36178E+15,102
1033,6/1/2018 6:25,6/1/2018 6:25,13.03,6.75911E+11,130
1025,6/1/2018 6:51,6/1/2018 6:51,12.91,4.53999E+15,78
2538,6/1/2018 8:56,6/1/2018 8:56,19.33,1.80099E+14,79
1600,6/1/2018 9:09,6/1/2018 9:09,10.87,3.56195E+15,50
1988,6/1/2018 10:25,6/1/2018 10:25,1.92,4.15984E+18,41
2753,6/1/2018 11:31,6/1/2018 11:31,14.24,6.75911E+11,49
15,6/1/2018 13:35,6/1/2018 13:35,4.48,4.72378E+18,122
1214,6/1/2018 21:19,6/1/2018 21:19,10.47,4.74104E+12,125
296,6/1/2018 23:39,6/1/2018 23:39,6.07,3.76028E+14,35
1811,6/2/2018 7:02,6/2/2018 7:02,10.15,4.96292E+18,138
3240,6/2/2018 7:44,6/2/2018 7:44,17.47,3.53565E+15,56
2756,6/2/2018 7:45,6/2/2018 7:45,18.76,4.15072E+15,86
1873,6/2/2018 9:10,6/2/2018 9:10,10.61,4.58696E+18,71
3014,6/2/2018 9:56,6/2/2018 9:56,16.08,3.51695E+15,15
1443,6/2/2018 13:53,6/2/2018 13:53,10.94,6.50024E+15,103
3179,6/2/2018 19:39,6/2/2018 19:39,15.95,4.86676E+18,120
1254,6/2/2018 21:41,6/2/2018 21:41,10.29,4.498E+12,22
2280,6/2/2018 22:22,6/2/2018 22:22,4.23,5.01809E+11,14
303,6/2/2018 22:52,6/2/2018 22:52,3.66,3.58135E+15,87
3414,6/3/2018 1:52,6/3/2018 1:52,3.26,3.76028E+14,41
2262,6/3/2018 5:19,6/3/2018 5:19,2.28,4.27647E+12,69
95,6/3/2018 11:50,6/3/2018 11:50,4.12,2.13194E+14,21
856,6/3/2018 12:48,6/3/2018 12:48,3.4,5.84227E+11,93
3201,6/3/2018 12:49,6/3/2018 12:49,19.46,5.50071E+15,114
3328,6/3/2018 14:23,6/3/2018 14:23,2.06,3.58135E+15,135
3018,6/3/2018 20:00,6/3/2018 20:00,15.35,4.7432E+18,123
3139,6/3/2018 20:02,6/3/2018 20:02,1814,3.4412E+14,123
2901,6/3/2018 21:59,6/3/2018 21:59,19.11,3.76028E+14,132
1790,6/4/2018 3:46,6/4/2018 3:46,1162,4.31965E+12,96
97,6/4/2018 4:43,6/4/2018 4:43,8.14,4.27647E+12,70
616,6/4/2018 5:37,6/4/2018 5:37,1.45,3.5822E+15,140
568,6/4/2018 5:49,6/4/2018 5:49,2.4,3.00633E+13,84
155,6/4/2018 6:08,6/4/2018 6:08,3.61,3.4412E+14,54
47,6/4/2018 6:16,6/4/2018 6:16,9.1,4.96292E+18,42
2539,6/4/2018 8:30,6/4/2018 8:30,19.49,5.84227E+11,63
2604,6/4/2018 16:11,6/4/2018 16:11,19.9,3.56195E+15,55
2313,6/4/2018 17:48,6/4/2018 17:48,1.89,5.84227E+11,129
2588,6/4/2018 18:57,6/4/2018 18:57,15.25,4.53999E+15,33
1250,6/4/2018 21:20,6/4/2018 21:20,11.58,2.13194E+14,91
1601,6/4/2018 21:37,6/4/2018 21:37,10.78,5.84227E+11,7
1229,6/4/2018 23:20,6/4/2018 23:20,11.35,5.84227E+11,111
2804,6/5/2018 4:15,6/5/2018 4:15,16.47,3.51711E+15,58
217,6/5/2018 8:19,6/5/2018 8:19,4.6,3.56195E+15,17
3142,6/5/2018 10:44,6/5/2018 10:44,16.56,3.56195E+15,41
2481,6/5/2018 11:13,6/5/2018 11:13,16.96,6.75911E+11,150
2968,6/5/2018 14:48,6/5/2018 14:48,15.35,3.5822E+15,77
2071,6/5/2018 18:00,6/5/2018 18:00,5.39,4.7432E+18,19
428,6/5/2018 21:11,6/5/2018 21:11,3.51,3.76028E+14,12
1288,6/5/2018 22:33,6/5/2018 22:33,10.36,3.4412E+14,14
1244,6/6/2018 0:21,6/6/2018 0:21,10.48,1.80099E+14,113
1973,6/6/2018 1:24,6/6/2018 1:24,3.37,1.80099E+14,130
3415,6/6/2018 1:24,6/6/2018 1:24,3.31,5.17595E+15,81
1596,6/6/2018 6:52,6/6/2018 6:52,10.65,3.00783E+13,137
2365,6/6/2018 12:36,6/6/2018 12:36,1.53,3.56195E+15,141
2359,6/6/2018 18:06,6/6/2018 18:06,3.68,4.74104E+12,103
